chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
phage_lambda	CpG	OT	2	11	66	77	71	81
phage_lambda	CpG	OT	2	12	69	87	74	92
phage_lambda	CpG	OT	2	13	52	87	54	90
phage_lambda	CpG	OT	2	14	53	94	56	99
phage_lambda	CpG	OT	2	15	56	91	59	96
phage_lambda	CpG	OT	2	16	64	79	73	84
phage_lambda	CpG	OT	2	17	58	90	61	97
phage_lambda	CpG	OT	2	18	58	107	60	110
phage_lambda	CpG	OT	2	19	62	75	67	78
phage_lambda	CpG	OT	2	2	45	94	45	94
phage_lambda	CpG	OT	2	20	69	116	71	121
phage_lambda	CpG	OT	2	21	49	104	54	108
phage_lambda	CpG	OT	2	22	59	80	60	84
phage_lambda	CpG	OT	2	23	52	99	52	101
phage_lambda	CpG	OT	2	24	45	111	46	112
phage_lambda	CpG	OT	2	25	61	100	66	101
phage_lambda	CpG	OT	2	26	74	99	80	102
phage_lambda	CpG	OT	2	27	50	100	50	105
phage_lambda	CpG	OT	2	28	64	117	72	121
phage_lambda	CpG	OT	2	29	61	106	65	107
phage_lambda	CpG	OT	2	3	47	52	49	55
phage_lambda	CpG	OT	2	30	69	106	70	110
phage_lambda	CpG	OT	2	31	53	106	56	110
phage_lambda	CpG	OT	2	32	52	105	53	109
phage_lambda	CpG	OT	2	33	61	115	62	120
phage_lambda	CpG	OT	2	34	59	81	64	87
phage_lambda	CpG	OT	2	35	60	78	62	80
phage_lambda	CpG	OT	2	36	57	89	58	93
phage_lambda	CpG	OT	2	37	63	74	66	76
phage_lambda	CpG	OT	2	38	49	67	50	71
phage_lambda	CpG	OT	2	39	41	99	46	104
phage_lambda	CpG	OT	2	4	63	70	63	72
phage_lambda	CpG	OT	2	40	48	97	49	99
phage_lambda	CpG	OT	2	41	41	76	47	78
phage_lambda	CpG	OT	2	42	64	73	70	78
phage_lambda	CpG	OT	2	43	42	66	46	68
phage_lambda	CpG	OT	2	44	44	71	45	73
phage_lambda	CpG	OT	2	45	51	78	51	81
phage_lambda	CpG	OT	2	46	44	80	49	81
phage_lambda	CpG	OT	2	47	46	55	46	55
phage_lambda	CpG	OT	2	48	44	73	46	74
phage_lambda	CpG	OT	2	49	45	51	46	51
phage_lambda	CpG	OT	2	5	63	76	64	77
phage_lambda	CpG	OT	2	50	38	50	39	50
phage_lambda	CpG	OT	2	51	42	49	42	49
phage_lambda	CpG	OT	2	52	28	36	28	36
phage_lambda	CpG	OT	2	53	30	27	31	30
phage_lambda	CpG	OT	2	54	25	40	27	44
phage_lambda	CpG	OT	2	55	45	23	47	23
phage_lambda	CpG	OT	2	56	26	36	27	37
phage_lambda	CpG	OT	2	57	24	32	26	33
phage_lambda	CpG	OT	2	58	30	27	33	28
phage_lambda	CpG	OT	2	59	29	29	29	29
phage_lambda	CpG	OT	2	6	69	65	69	65
phage_lambda	CpG	OT	2	60	19	24	19	26
phage_lambda	CpG	OT	2	61	16	36	18	38
phage_lambda	CpG	OT	2	62	27	26	28	28
phage_lambda	CpG	OT	2	63	12	26	13	28
phage_lambda	CpG	OT	2	64	30	27	30	27
phage_lambda	CpG	OT	2	65	18	18	20	22
phage_lambda	CpG	OT	2	66	19	24	19	25
phage_lambda	CpG	OT	2	67	15	21	16	22
phage_lambda	CpG	OT	2	68	21	24	22	24
phage_lambda	CpG	OT	2	69	16	19	17	20
phage_lambda	CpG	OT	2	7	61	90	64	91
phage_lambda	CpG	OT	2	70	26	13	26	13
phage_lambda	CpG	OT	2	71	17	15	18	18
phage_lambda	CpG	OT	2	72	19	12	21	12
phage_lambda	CpG	OT	2	73	19	9	20	11
phage_lambda	CpG	OT	2	74	10	8	10	9
phage_lambda	CpG	OT	2	75	17	15	19	15
phage_lambda	CpG	OT	2	76	3	8	3	8
phage_lambda	CpG	OT	2	8	33	72	35	74
phage_lambda	CpG	OT	2	9	57	83	59	85
plasmid_puc19c	CHH	OB	1	1	37	48	42	54
plasmid_puc19c	CHH	OB	1	10	41	64	52	72
plasmid_puc19c	CHH	OB	1	11	65	78	73	88
plasmid_puc19c	CHH	OB	1	12	44	84	50	95
plasmid_puc19c	CHH	OB	1	13	57	79	66	91
plasmid_puc19c	CHH	OB	1	14	48	68	53	80
plasmid_puc19c	CHH	OB	1	15	58	76	63	86
plasmid_puc19c	CHH	OB	1	16	61	104	68	117
plasmid_puc19c	CHH	OB	1	17	52	94	64	106
plasmid_puc19c	CHH	OB	1	18	67	92	73	98
plasmid_puc19c	CHH	OB	1	19	74	90	83	97
plasmid_puc19c	CHH	OB	1	2	38	48	42	56
plasmid_puc19c	CHH	OB	1	20	62	91	68	104
plasmid_puc19c	CHH	OB	1	21	81	102	87	114
plasmid_puc19c	CHH	OB	1	22	66	79	72	91
plasmid_puc19c	CHH	OB	1	23	64	96	71	104
plasmid_puc19c	CHH	OB	1	24	84	88	90	98
plasmid_puc19c	CHH	OB	1	25	75	103	80	109
plasmid_puc19c	CHH	OB	1	26	63	103	75	112
plasmid_puc19c	CHH	OB	1	27	73	86	86	94
plasmid_puc19c	CHH	OB	1	28	82	100	88	112
plasmid_puc19c	CHH	OB	1	29	84	92	88	108
plasmid_puc19c	CHH	OB	1	3	37	53	42	63
plasmid_puc19c	CHH	OB	1	30	72	100	87	115
plasmid_puc19c	CHH	OB	1	31	55	113	62	131
plasmid_puc19c	CHH	OB	1	32	55	110	64	127
plasmid_puc19c	CHH	OB	1	33	76	106	89	118
plasmid_puc19c	CHH	OB	1	34	82	99	94	121
plasmid_puc19c	CHH	OB	1	35	73	105	81	116
plasmid_puc19c	CHH	OB	1	36	65	100	70	108
plasmid_puc19c	CHH	OB	1	37	75	81	80	89
plasmid_puc19c	CHH	OB	1	38	66	85	77	94
plasmid_puc19c	CHH	OB	1	39	74	89	78	103
plasmid_puc19c	CHH	OB	1	4	45	53	50	54
plasmid_puc19c	CHH	OB	1	40	69	90	75	106
plasmid_puc19c	CHH	OB	1	41	70	104	81	121
plasmid_puc19c	CHH	OB	1	42	58	100	66	115
plasmid_puc19c	CHH	OB	1	43	57	80	65	91
plasmid_puc19c	CHH	OB	1	44	59	76	67	80
plasmid_puc19c	CHH	OB	1	45	59	75	67	85
plasmid_puc19c	CHH	OB	1	46	63	68	68	77
plasmid_puc19c	CHH	OB	1	47	54	69	61	77
plasmid_puc19c	CHH	OB	1	48	50	87	55	92
plasmid_puc19c	CHH	OB	1	49	45	69	52	82
plasmid_puc19c	CHH	OB	1	5	63	49	70	56
plasmid_puc19c	CHH	OB	1	50	44	48	52	56
plasmid_puc19c	CHH	OB	1	51	42	44	44	51
plasmid_puc19c	CHH	OB	1	52	45	45	52	49
plasmid_puc19c	CHH	OB	1	53	49	47	60	57
plasmid_puc19c	CHH	OB	1	54	55	51	66	65
plasmid_puc19c	CHH	OB	1	55	42	47	51	54
plasmid_puc19c	CHH	OB	1	56	39	48	41	63
plasmid_puc19c	CHH	OB	1	57	33	39	39	47
plasmid_puc19c	CHH	OB	1	58	22	40	25	43
plasmid_puc19c	CHH	OB	1	59	32	37	37	37
plasmid_puc19c	CHH	OB	1	6	36	66	39	70
plasmid_puc19c	CHH	OB	1	60	37	37	44	41
plasmid_puc19c	CHH	OB	1	61	29	34	33	45
plasmid_puc19c	CHH	OB	1	62	35	26	43	32
plasmid_puc19c	CHH	OB	1	63	28	38	35	43
plasmid_puc19c	CHH	OB	1	64	29	24	35	29
plasmid_puc19c	CHH	OB	1	65	22	28	25	30
plasmid_puc19c	CHH	OB	1	66	25	27	25	30
plasmid_puc19c	CHH	OB	1	67	30	21	30	24
plasmid_puc19c	CHH	OB	1	68	21	24	25	25
plasmid_puc19c	CHH	OB	1	69	22	18	26	22
plasmid_puc19c	CHH	OB	1	7	45	59	50	66
plasmid_puc19c	CHH	OB	1	70	15	19	15	22
plasmid_puc19c	CHH	OB	1	71	17	31	19	34
plasmid_puc19c	CHH	OB	1	72	15	20	19	23
plasmid_puc19c	CHH	OB	1	73	14	14	16	17
plasmid_puc19c	CHH	OB	1	74	11	19	14	21
plasmid_puc19c	CHH	OB	1	75	17	20	18	23
plasmid_puc19c	CHH	OB	1	76	16	6	17	8
plasmid_puc19c	CHH	OB	1	8	39	78	42	85
plasmid_puc19c	CHH	OB	1	9	75	59	85	72
plasmid_puc19c	CHH	OB	2	1	26	34	26	41
plasmid_puc19c	CHH	OB	2	10	27	48	28	55
plasmid_puc19c	CHH	OB	2	11	40	64	48	73
plasmid_puc19c	CHH	OB	2	12	31	54	35	59
plasmid_puc19c	CHH	OB	2	13	43	68	49	76
plasmid_puc19c	CHH	OB	2	14	44	51	54	58
plasmid_puc19c	CHH	OB	2	15	44	74	52	83
plasmid_puc19c	CHH	OB	2	16	45	74	53	80
plasmid_puc19c	CHH	OB	2	17	43	72	49	80
plasmid_puc19c	CHH	OB	2	18	44	74	48	80
plasmid_puc19c	CHH	OB	2	19	48	70	54	77
plasmid_puc19c	CHH	OB	2	2	34	35	38	40
plasmid_puc19c	CHH	OB	2	20	60	71	66	79
plasmid_puc19c	CHH	OB	2	21	61	90	67	99
plasmid_puc19c	CHH	OB	2	22	60	76	65	85
plasmid_puc19c	CHH	OB	2	23	65	77	68	82
plasmid_puc19c	CHH	OB	2	24	67	84	72	90
plasmid_puc19c	CHH	OB	2	25	55	87	59	96
plasmid_puc19c	CHH	OB	2	26	60	82	66	89
plasmid_puc19c	CHH	OB	2	27	57	71	64	79
plasmid_puc19c	CHH	OB	2	28	71	88	77	96
plasmid_puc19c	CHH	OB	2	29	77	80	84	98
plasmid_puc19c	CHH	OB	2	3	27	48	29	54
plasmid_puc19c	CHH	OB	2	30	82	84	93	97
plasmid_puc19c	CHH	OB	2	31	66	89	74	95
plasmid_puc19c	CHH	OB	2	32	65	90	71	106
plasmid_puc19c	CHH	OB	2	33	68	81	80	92
plasmid_puc19c	CHH	OB	2	34	76	90	85	100
plasmid_puc19c	CHH	OB	2	35	69	95	75	102
plasmid_puc19c	CHH	OB	2	36	77	93	83	104
plasmid_puc19c	CHH	OB	2	37	67	90	74	105
plasmid_puc19c	CHH	OB	2	38	77	72	86	81
plasmid_puc19c	CHH	OB	2	39	74	97	83	119
plasmid_puc19c	CHH	OB	2	4	33	36	35	36
plasmid_puc19c	CHH	OB	2	40	64	111	77	129
plasmid_puc19c	CHH	OB	2	41	85	106	97	123
plasmid_puc19c	CHH	OB	2	42	80	110	88	127
plasmid_puc19c	CHH	OB	2	43	76	88	88	104
plasmid_puc19c	CHH	OB	2	44	80	87	87	98
plasmid_puc19c	CHH	OB	2	45	66	90	75	103
plasmid_puc19c	CHH	OB	2	46	81	68	83	72
plasmid_puc19c	CHH	OB	2	47	55	93	58	104
plasmid_puc19c	CHH	OB	2	48	81	86	95	91
plasmid_puc19c	CHH	OB	2	49	57	83	64	96
plasmid_puc19c	CHH	OB	2	5	42	42	46	46
plasmid_puc19c	CHH	OB	2	50	55	69	61	80
plasmid_puc19c	CHH	OB	2	51	48	69	50	83
plasmid_puc19c	CHH	OB	2	52	58	75	70	80
plasmid_puc19c	CHH	OB	2	53	68	71	74	83
plasmid_puc19c	CHH	OB	2	54	63	68	73	75
plasmid_puc19c	CHH	OB	2	55	52	68	58	79
plasmid_puc19c	CHH	OB	2	56	55	55	61	69
plasmid_puc19c	CHH	OB	2	57	42	76	48	88
plasmid_puc19c	CHH	OB	2	58	45	60	52	67
plasmid_puc19c	CHH	OB	2	59	51	61	60	69
plasmid_puc19c	CHH	OB	2	6	30	46	36	50
plasmid_puc19c	CHH	OB	2	60	44	72	51	81
plasmid_puc19c	CHH	OB	2	61	39	60	47	69
plasmid_puc19c	CHH	OB	2	62	42	55	45	64
plasmid_puc19c	CHH	OB	2	63	45	61	51	68
plasmid_puc19c	CHH	OB	2	64	42	42	44	50
plasmid_puc19c	CHH	OB	2	65	35	44	39	52
plasmid_puc19c	CHH	OB	2	66	31	39	35	44
plasmid_puc19c	CHH	OB	2	67	38	41	42	48
plasmid_puc19c	CHH	OB	2	68	23	49	30	54
plasmid_puc19c	CHH	OB	2	69	35	33	38	39
plasmid_puc19c	CHH	OB	2	7	31	42	35	49
plasmid_puc19c	CHH	OB	2	70	28	37	31	41
plasmid_puc19c	CHH	OB	2	71	25	30	32	33
plasmid_puc19c	CHH	OB	2	72	23	31	27	35
plasmid_puc19c	CHH	OB	2	73	27	16	36	23
plasmid_puc19c	CHH	OB	2	74	30	19	35	23
plasmid_puc19c	CHH	OB	2	75	25	12	27	13
plasmid_puc19c	CHH	OB	2	76	16	0	20	0
plasmid_puc19c	CHH	OB	2	8	29	52	30	56
plasmid_puc19c	CHH	OB	2	9	47	37	49	43
plasmid_puc19c	CHH	OT	1	1	59	32	69	35
plasmid_puc19c	CHH	OT	1	10	73	89	81	99
plasmid_puc19c	CHH	OT	1	11	83	76	91	82
plasmid_puc19c	CHH	OT	1	12	51	99	57	118
plasmid_puc19c	CHH	OT	1	13	42	91	46	103
plasmid_puc19c	CHH	OT	1	14	58	123	66	144
plasmid_puc19c	CHH	OT	1	15	43	92	51	107
plasmid_puc19c	CHH	OT	1	16	58	130	65	162
plasmid_puc19c	CHH	OT	1	17	67	93	75	108
plasmid_puc19c	CHH	OT	1	18	63	123	72	146
plasmid_puc19c	CHH	OT	1	19	66	98	73	111
plasmid_puc19c	CHH	OT	1	2	33	77	34	96
plasmid_puc19c	CHH	OT	1	20	57	133	63	151
plasmid_puc19c	CHH	OT	1	21	87	92	93	106
plasmid_puc19c	CHH	OT	1	22	76	119	83	138
plasmid_puc19c	CHH	OT	1	23	70	97	78	110
plasmid_puc19c	CHH	OT	1	24	57	151	63	172
plasmid_puc19c	CHH	OT	1	25	71	96	80	108
plasmid_puc19c	CHH	OT	1	26	71	112	79	128
plasmid_puc19c	CHH	OT	1	27	67	106	77	126
plasmid_puc19c	CHH	OT	1	28	71	141	77	164
plasmid_puc19c	CHH	OT	1	29	83	98	94	109
plasmid_puc19c	CHH	OT	1	3	59	61	73	67
plasmid_puc19c	CHH	OT	1	30	73	137	84	155
plasmid_puc19c	CHH	OT	1	31	73	102	83	111
plasmid_puc19c	CHH	OT	1	32	82	133	93	149
plasmid_puc19c	CHH	OT	1	33	86	87	93	101
plasmid_puc19c	CHH	OT	1	34	90	117	101	136
plasmid_puc19c	CHH	OT	1	35	98	103	109	111
plasmid_puc19c	CHH	OT	1	36	73	138	78	152
plasmid_puc19c	CHH	OT	1	37	85	96	94	108
plasmid_puc19c	CHH	OT	1	38	75	110	84	118
plasmid_puc19c	CHH	OT	1	39	87	106	96	114
plasmid_puc19c	CHH	OT	1	4	58	66	70	84
plasmid_puc19c	CHH	OT	1	40	81	125	85	138
plasmid_puc19c	CHH	OT	1	41	81	87	93	95
plasmid_puc19c	CHH	OT	1	42	87	104	91	109
plasmid_puc19c	CHH	OT	1	43	80	89	88	95
plasmid_puc19c	CHH	OT	1	44	68	100	74	109
plasmid_puc19c	CHH	OT	1	45	74	73	85	73
plasmid_puc19c	CHH	OT	1	46	55	83	57	90
plasmid_puc19c	CHH	OT	1	47	67	71	75	73
plasmid_puc19c	CHH	OT	1	48	64	85	68	95
plasmid_puc19c	CHH	OT	1	49	74	60	85	68
plasmid_puc19c	CHH	OT	1	5	49	61	59	68
plasmid_puc19c	CHH	OT	1	50	53	84	56	90
plasmid_puc19c	CHH	OT	1	51	47	62	54	69
plasmid_puc19c	CHH	OT	1	52	51	73	55	82
plasmid_puc19c	CHH	OT	1	53	48	70	51	76
plasmid_puc19c	CHH	OT	1	54	53	62	60	66
plasmid_puc19c	CHH	OT	1	55	59	48	65	53
plasmid_puc19c	CHH	OT	1	56	50	67	54	76
plasmid_puc19c	CHH	OT	1	57	55	54	65	62
plasmid_puc19c	CHH	OT	1	58	47	59	53	67
plasmid_puc19c	CHH	OT	1	59	52	44	60	49
plasmid_puc19c	CHH	OT	1	6	57	79	65	101
plasmid_puc19c	CHH	OT	1	60	45	65	50	73
plasmid_puc19c	CHH	OT	1	61	57	57	67	62
plasmid_puc19c	CHH	OT	1	62	43	51	49	57
plasmid_puc19c	CHH	OT	1	63	43	37	50	41
plasmid_puc19c	CHH	OT	1	64	39	52	46	58
plasmid_puc19c	CHH	OT	1	65	53	33	64	38
plasmid_puc19c	CHH	OT	1	66	42	41	47	47
plasmid_puc19c	CHH	OT	1	67	48	22	55	27
plasmid_puc19c	CHH	OT	1	68	42	32	47	37
plasmid_puc19c	CHH	OT	1	69	46	49	53	50
plasmid_puc19c	CHH	OT	1	7	54	78	63	92
plasmid_puc19c	CHH	OT	1	70	41	36	45	40
plasmid_puc19c	CHH	OT	1	71	42	31	45	34
plasmid_puc19c	CHH	OT	1	72	29	31	31	34
plasmid_puc19c	CHH	OT	1	73	29	20	33	24
plasmid_puc19c	CHH	OT	1	74	22	28	26	32
plasmid_puc19c	CHH	OT	1	75	30	16	33	17
plasmid_puc19c	CHH	OT	1	76	21	16	21	17
plasmid_puc19c	CHH	OT	1	8	50	93	56	110
plasmid_puc19c	CHH	OT	1	9	62	80	63	90
plasmid_puc19c	CHH	OT	2	1	56	21	65	24
plasmid_puc19c	CHH	OT	2	10	59	118	61	134
plasmid_puc19c	CHH	OT	2	11	59	64	62	72
plasmid_puc19c	CHH	OT	2	12	58	119	65	137
plasmid_puc19c	CHH	OT	2	13	53	78	57	92
plasmid_puc19c	CHH	OT	2	14	66	157	73	182
plasmid_puc19c	CHH	OT	2	15	57	77	67	90
plasmid_puc19c	CHH	OT	2	16	67	147	72	177
plasmid_puc19c	CHH	OT	2	17	84	79	95	91
plasmid_puc19c	CHH	OT	2	18	71	169	83	191
plasmid_puc19c	CHH	OT	2	19	76	95	86	106
plasmid_puc19c	CHH	OT	2	2	43	88	48	98
plasmid_puc19c	CHH	OT	2	20	68	148	74	168
plasmid_puc19c	CHH	OT	2	21	92	94	99	105
plasmid_puc19c	CHH	OT	2	22	79	135	84	156
plasmid_puc19c	CHH	OT	2	23	82	93	92	103
plasmid_puc19c	CHH	OT	2	24	57	159	65	182
plasmid_puc19c	CHH	OT	2	25	95	102	106	114
plasmid_puc19c	CHH	OT	2	26	88	149	95	172
plasmid_puc19c	CHH	OT	2	27	73	113	82	130
plasmid_puc19c	CHH	OT	2	28	77	162	84	182
plasmid_puc19c	CHH	OT	2	29	81	102	92	117
plasmid_puc19c	CHH	OT	2	3	62	54	75	61
plasmid_puc19c	CHH	OT	2	30	76	165	87	183
plasmid_puc19c	CHH	OT	2	31	85	106	98	114
plasmid_puc19c	CHH	OT	2	32	82	146	90	163
plasmid_puc19c	CHH	OT	2	33	89	76	96	86
plasmid_puc19c	CHH	OT	2	34	84	151	93	161
plasmid_puc19c	CHH	OT	2	35	114	99	124	108
plasmid_puc19c	CHH	OT	2	36	77	145	85	157
plasmid_puc19c	CHH	OT	2	37	92	85	102	94
plasmid_puc19c	CHH	OT	2	38	80	115	87	127
plasmid_puc19c	CHH	OT	2	39	105	90	117	95
plasmid_puc19c	CHH	OT	2	4	60	86	71	106
plasmid_puc19c	CHH	OT	2	40	80	114	85	130
plasmid_puc19c	CHH	OT	2	41	97	62	108	64
plasmid_puc19c	CHH	OT	2	42	70	114	74	120
plasmid_puc19c	CHH	OT	2	43	70	66	79	71
plasmid_puc19c	CHH	OT	2	44	64	92	69	100
plasmid_puc19c	CHH	OT	2	45	62	48	70	50
plasmid_puc19c	CHH	OT	2	46	53	88	53	96
plasmid_puc19c	CHH	OT	2	47	61	52	66	55
plasmid_puc19c	CHH	OT	2	48	50	76	59	84
plasmid_puc19c	CHH	OT	2	49	41	52	47	58
plasmid_puc19c	CHH	OT	2	5	60	62	68	73
plasmid_puc19c	CHH	OT	2	50	47	82	52	92
plasmid_puc19c	CHH	OT	2	51	47	41	54	46
plasmid_puc19c	CHH	OT	2	52	32	75	38	82
plasmid_puc19c	CHH	OT	2	53	63	42	68	48
plasmid_puc19c	CHH	OT	2	54	37	80	41	88
plasmid_puc19c	CHH	OT	2	55	50	39	53	46
plasmid_puc19c	CHH	OT	2	56	36	57	41	62
plasmid_puc19c	CHH	OT	2	57	51	38	59	45
plasmid_puc19c	CHH	OT	2	58	36	57	39	66
plasmid_puc19c	CHH	OT	2	59	60	29	72	37
plasmid_puc19c	CHH	OT	2	6	52	109	60	133
plasmid_puc19c	CHH	OT	2	60	32	52	35	60
plasmid_puc19c	CHH	OT	2	61	61	27	70	33
plasmid_puc19c	CHH	OT	2	62	22	72	24	77
plasmid_puc19c	CHH	OT	2	63	72	26	82	30
plasmid_puc19c	CHH	OT	2	64	19	39	26	42
plasmid_puc19c	CHH	OT	2	65	39	18	47	19
plasmid_puc19c	CHH	OT	2	66	24	45	25	51
plasmid_puc19c	CHH	OT	2	67	49	24	58	30
plasmid_puc19c	CHH	OT	2	68	19	38	21	47
plasmid_puc19c	CHH	OT	2	69	39	23	46	25
plasmid_puc19c	CHH	OT	2	7	66	63	69	72
plasmid_puc19c	CHH	OT	2	70	26	41	27	45
plasmid_puc19c	CHH	OT	2	71	40	20	45	22
plasmid_puc19c	CHH	OT	2	72	16	30	18	35
plasmid_puc19c	CHH	OT	2	73	26	22	26	25
plasmid_puc19c	CHH	OT	2	74	21	23	24	27
plasmid_puc19c	CHH	OT	2	75	22	8	29	9
plasmid_puc19c	CHH	OT	2	76	5	8	6	8
plasmid_puc19c	CHH	OT	2	8	42	107	47	131
plasmid_puc19c	CHH	OT	2	9	72	71	73	74
plasmid_puc19c	CHG	OB	1	1	36	21	41	24
plasmid_puc19c	CHG	OB	1	10	13	14	16	15
plasmid_puc19c	CHG	OB	1	11	22	9	23	10
plasmid_puc19c	CHG	OB	1	12	29	15	33	17
plasmid_puc19c	CHG	OB	1	13	24	11	26	12
plasmid_puc19c	CHG	OB	1	14	30	12	34	16
plasmid_puc19c	CHG	OB	1	15	31	14	33	16
plasmid_puc19c	CHG	OB	1	16	15	8	16	14
plasmid_puc19c	CHG	OB	1	17	21	15	22	16
plasmid_puc19c	CHG	OB	1	18	16	12	19	14
plasmid_puc19c	CHG	OB	1	19	14	17	14	18
plasmid_puc19c	CHG	OB	1	2	12	27	12	27
plasmid_puc19c	CHG	OB	1	20	28	15	29	15
plasmid_puc19c	CHG	OB	1	21	19	14	22	15
plasmid_puc19c	CHG	OB	1	22	33	12	38	15
plasmid_puc19c	CHG	OB	1	23	21	10	25	11
plasmid_puc19c	CHG	OB	1	24	31	12	35	12
plasmid_puc19c	CHG	OB	1	25	25	16	27	18
plasmid_puc19c	CHG	OB	1	26	21	7	25	8
plasmid_puc19c	CHG	OB	1	27	23	13	25	13
plasmid_puc19c	CHG	OB	1	28	21	8	23	10
plasmid_puc19c	CHG	OB	1	29	29	14	34	16
plasmid_puc19c	CHG	OB	1	3	20	18	22	22
plasmid_puc19c	CHG	OB	1	30	30	8	34	10
plasmid_puc19c	CHG	OB	1	31	10	13	11	15
plasmid_puc19c	CHG	OB	1	32	22	8	22	10
plasmid_puc19c	CHG	OB	1	33	17	12	18	15
plasmid_puc19c	CHG	OB	1	34	24	9	25	9
plasmid_puc19c	CHG	OB	1	35	20	13	20	13
plasmid_puc19c	CHG	OB	1	36	19	10	19	10
plasmid_puc19c	CHG	OB	1	37	15	12	17	14
plasmid_puc19c	CHG	OB	1	38	22	6	23	8
plasmid_puc19c	CHG	OB	1	39	14	11	17	12
plasmid_puc19c	CHG	OB	1	4	16	13	16	14
plasmid_puc19c	CHG	OB	1	40	19	15	21	16
plasmid_puc19c	CHG	OB	1	41	9	3	10	3
plasmid_puc19c	CHG	OB	1	42	15	12	16	12
plasmid_puc19c	CHG	OB	1	43	13	10	14	10
plasmid_puc19c	CHG	OB	1	44	15	6	15	9
plasmid_puc19c	CHG	OB	1	45	12	4	14	4
plasmid_puc19c	CHG	OB	1	46	10	6	10	6
plasmid_puc19c	CHG	OB	1	47	8	5	9	6
plasmid_puc19c	CHG	OB	1	48	16	7	17	7
plasmid_puc19c	CHG	OB	1	49	9	9	13	13
plasmid_puc19c	CHG	OB	1	5	19	19	22	21
plasmid_puc19c	CHG	OB	1	50	10	9	10	10
plasmid_puc19c	CHG	OB	1	51	12	7	12	9
plasmid_puc19c	CHG	OB	1	52	8	8	9	9
plasmid_puc19c	CHG	OB	1	53	10	7	10	8
plasmid_puc19c	CHG	OB	1	54	7	4	7	4
plasmid_puc19c	CHG	OB	1	55	7	5	9	5
plasmid_puc19c	CHG	OB	1	56	10	5	11	5
plasmid_puc19c	CHG	OB	1	57	7	3	8	3
plasmid_puc19c	CHG	OB	1	58	5	6	5	7
plasmid_puc19c	CHG	OB	1	59	6	3	7	5
plasmid_puc19c	CHG	OB	1	6	19	19	22	20
plasmid_puc19c	CHG	OB	1	60	2	4	2	5
plasmid_puc19c	CHG	OB	1	61	5	6	5	6
plasmid_puc19c	CHG	OB	1	62	7	4	7	4
plasmid_puc19c	CHG	OB	1	63	5	8	6	9
plasmid_puc19c	CHG	OB	1	64	5	9	6	10
plasmid_puc19c	CHG	OB	1	65	3	6	3	7
plasmid_puc19c	CHG	OB	1	66	6	4	6	6
plasmid_puc19c	CHG	OB	1	67	3	6	3	8
plasmid_puc19c	CHG	OB	1	68	2	6	2	7
plasmid_puc19c	CHG	OB	1	69	4	3	6	3
plasmid_puc19c	CHG	OB	1	7	40	17	45	22
plasmid_puc19c	CHG	OB	1	70	4	5	7	6
plasmid_puc19c	CHG	OB	1	71	3	1	5	2
plasmid_puc19c	CHG	OB	1	72	7	3	7	4
plasmid_puc19c	CHG	OB	1	73	4	5	5	6
plasmid_puc19c	CHG	OB	1	74	2	5	2	5
plasmid_puc19c	CHG	OB	1	75	2	4	2	4
plasmid_puc19c	CHG	OB	1	76	4	0	4	0
plasmid_puc19c	CHG	OB	1	8	24	20	27	25
plasmid_puc19c	CHG	OB	1	9	20	17	24	19
plasmid_puc19c	CHG	OB	2	1	21	20	25	23
plasmid_puc19c	CHG	OB	2	10	14	14	18	16
plasmid_puc19c	CHG	OB	2	11	22	8	23	8
plasmid_puc19c	CHG	OB	2	12	18	16	20	19
plasmid_puc19c	CHG	OB	2	13	19	16	21	18
plasmid_puc19c	CHG	OB	2	14	22	7	23	9
plasmid_puc19c	CHG	OB	2	15	14	23	14	25
plasmid_puc19c	CHG	OB	2	16	11	16	12	19
plasmid_puc19c	CHG	OB	2	17	17	11	18	12
plasmid_puc19c	CHG	OB	2	18	12	10	15	12
plasmid_puc19c	CHG	OB	2	19	18	17	18	18
plasmid_puc19c	CHG	OB	2	2	16	18	16	18
plasmid_puc19c	CHG	OB	2	20	20	13	25	14
plasmid_puc19c	CHG	OB	2	21	22	8	22	10
plasmid_puc19c	CHG	OB	2	22	18	14	19	14
plasmid_puc19c	CHG	OB	2	23	18	13	19	13
plasmid_puc19c	CHG	OB	2	24	25	12	29	13
plasmid_puc19c	CHG	OB	2	25	21	15	24	18
plasmid_puc19c	CHG	OB	2	26	20	5	22	7
plasmid_puc19c	CHG	OB	2	27	21	16	22	18
plasmid_puc19c	CHG	OB	2	28	23	11	29	12
plasmid_puc19c	CHG	OB	2	29	27	13	31	16
plasmid_puc19c	CHG	OB	2	3	11	18	12	19
plasmid_puc19c	CHG	OB	2	30	22	8	22	8
plasmid_puc19c	CHG	OB	2	31	17	13	18	13
plasmid_puc19c	CHG	OB	2	32	19	5	22	5
plasmid_puc19c	CHG	OB	2	33	21	11	23	14
plasmid_puc19c	CHG	OB	2	34	20	17	21	18
plasmid_puc19c	CHG	OB	2	35	25	18	27	19
plasmid_puc19c	CHG	OB	2	36	19	16	22	17
plasmid_puc19c	CHG	OB	2	37	19	14	21	16
plasmid_puc19c	CHG	OB	2	38	28	2	31	5
plasmid_puc19c	CHG	OB	2	39	21	11	26	12
plasmid_puc19c	CHG	OB	2	4	14	12	15	13
