chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
phage_T4	CpG	OB	1	33	0	1	0	1
phage_T4	CpG	OB	1	34	1	1	1	1
phage_T4	CpG	OB	1	35	0	1	0	1
phage_T4	CpG	OB	1	36	0	1	0	1
phage_T4	CpG	OB	1	37	1	0	1	0
phage_T4	CpG	OB	1	39	1	0	1	0
phage_T4	CpG	OB	1	41	1	0	1	0
phage_T4	CpG	OB	1	43	1	1	1	1
phage_T4	CpG	OB	1	46	1	1	1	1
phage_T4	CpG	OB	1	48	0	1	0	1
phage_T4	CpG	OB	1	49	0	1	0	1
phage_T4	CpG	OB	1	50	0	1	0	1
phage_T4	CpG	OB	1	51	0	1	0	1
phage_T4	CpG	OB	1	52	0	1	0	1
phage_T4	CpG	OB	1	54	1	1	1	1
phage_T4	CpG	OB	1	57	1	0	1	0
phage_T4	CpG	OB	1	59	0	1	0	1
phage_T4	CpG	OB	1	61	1	0	1	0
phage_T4	CpG	OB	1	62	0	1	0	1
phage_T4	CpG	OB	1	67	0	2	0	2
phage_T4	CpG	OB	1	68	0	1	0	1
phage_T4	CpG	OB	1	69	1	0	1	0
phage_T4	CpG	OB	1	73	0	3	0	3
phage_T4	CpG	OB	1	74	0	1	0	1
phage_T4	CpG	OB	1	75	1	0	1	0
phage_T4	CpG	OB	1	8	1	0	1	0
phage_T4	CpG	OB	2	14	1	0	1	0
phage_T4	CpG	OB	2	2	1	0	1	0
phage_T4	CpG	OB	2	27	0	1	0	1
phage_T4	CpG	OB	2	3	1	1	1	1
phage_T4	CpG	OB	2	30	0	1	0	1
phage_T4	CpG	OB	2	33	0	1	0	1
phage_T4	CpG	OB	2	34	1	1	1	1
phage_T4	CpG	OB	2	36	1	0	1	0
phage_T4	CpG	OB	2	39	2	0	2	0
phage_T4	CpG	OB	2	48	1	0	1	0
phage_T4	CpG	OB	2	50	0	1	0	1
phage_T4	CpG	OB	2	51	0	1	0	1
phage_T4	CpG	OB	2	53	0	1	0	1
phage_T4	CpG	OB	2	54	2	0	2	0
phage_T4	CpG	OB	2	56	1	0	1	0
phage_T4	CpG	OB	2	57	1	0	1	0
phage_T4	CpG	OB	2	59	1	1	1	1
phage_T4	CpG	OB	2	60	1	0	1	0
phage_T4	CpG	OB	2	61	0	1	0	1
phage_T4	CpG	OB	2	63	0	2	0	2
phage_T4	CpG	OB	2	65	1	0	1	0
phage_T4	CpG	OB	2	66	1	0	1	0
phage_T4	CpG	OB	2	69	1	0	1	0
phage_T4	CpG	OB	2	72	1	0	1	0
phage_T4	CpG	OB	2	73	0	1	0	1
phage_T4	CpG	OB	2	8	1	0	1	0
phage_T4	CpG	OB	2	9	0	1	0	1
phage_T4	CpG	OT	1	11	0	2	0	2
phage_T4	CpG	OT	1	13	0	1	0	1
phage_T4	CpG	OT	1	14	0	1	0	1
phage_T4	CpG	OT	1	16	0	1	0	1
phage_T4	CpG	OT	1	17	0	1	0	1
phage_T4	CpG	OT	1	19	1	1	1	1
phage_T4	CpG	OT	1	23	0	1	0	1
phage_T4	CpG	OT	1	24	0	2	0	2
phage_T4	CpG	OT	1	27	0	2	0	2
phage_T4	CpG	OT	1	28	0	1	0	1
phage_T4	CpG	OT	1	29	0	1	0	1
phage_T4	CpG	OT	1	32	0	1	0	1
phage_T4	CpG	OT	1	33	0	1	0	1
phage_T4	CpG	OT	1	34	0	2	0	2
phage_T4	CpG	OT	1	36	0	4	0	4
phage_T4	CpG	OT	1	37	0	1	0	1
phage_T4	CpG	OT	1	39	0	1	0	1
phage_T4	CpG	OT	1	40	1	1	1	1
phage_T4	CpG	OT	1	42	0	1	0	1
phage_T4	CpG	OT	1	43	0	3	0	3
phage_T4	CpG	OT	1	44	0	2	0	2
phage_T4	CpG	OT	1	45	1	3	1	3
phage_T4	CpG	OT	1	46	0	1	0	1
phage_T4	CpG	OT	1	48	0	1	0	1
phage_T4	CpG	OT	1	49	0	2	0	2
phage_T4	CpG	OT	1	50	0	3	0	3
phage_T4	CpG	OT	1	56	1	0	1	0
phage_T4	CpG	OT	1	62	1	1	1	1
phage_T4	CpG	OT	1	68	0	1	0	1
phage_T4	CpG	OT	1	72	1	1	1	1
phage_T4	CpG	OT	1	74	1	1	1	1
phage_T4	CpG	OT	1	75	1	0	1	0
phage_T4	CpG	OT	1	76	3	1	3	1
phage_T4	CpG	OT	1	9	0	1	0	1
phage_T4	CpG	OT	2	11	0	3	0	3
phage_T4	CpG	OT	2	13	0	4	0	4
phage_T4	CpG	OT	2	15	0	2	0	2
phage_T4	CpG	OT	2	19	0	1	0	1
phage_T4	CpG	OT	2	20	1	1	1	1
phage_T4	CpG	OT	2	22	0	2	0	2
phage_T4	CpG	OT	2	23	1	0	1	0
phage_T4	CpG	OT	2	24	0	3	0	3
phage_T4	CpG	OT	2	27	0	2	0	2
phage_T4	CpG	OT	2	30	0	3	0	3
phage_T4	CpG	OT	2	32	0	2	0	2
phage_T4	CpG	OT	2	33	1	2	1	2
phage_T4	CpG	OT	2	36	0	5	0	5
phage_T4	CpG	OT	2	39	0	1	0	1
phage_T4	CpG	OT	2	40	1	3	1	3
phage_T4	CpG	OT	2	42	1	2	1	2
phage_T4	CpG	OT	2	43	0	1	0	1
phage_T4	CpG	OT	2	44	0	1	0	1
phage_T4	CpG	OT	2	46	0	1	0	1
phage_T4	CpG	OT	2	48	0	2	0	2
phage_T4	CpG	OT	2	5	0	1	0	1
phage_T4	CpG	OT	2	50	0	2	0	2
phage_T4	CpG	OT	2	51	1	1	1	1
phage_T4	CpG	OT	2	56	0	1	0	1
phage_T4	CpG	OT	2	57	0	1	0	1
phage_T4	CpG	OT	2	60	0	2	0	2
phage_T4	CpG	OT	2	63	1	0	1	0
phage_T4	CpG	OT	2	67	1	0	1	0
phage_T4	CpG	OT	2	68	0	1	0	1
phage_T4	CpG	OT	2	71	2	0	2	0
phage_T4	CpG	OT	2	72	0	1	0	1
phage_T4	CpG	OT	2	73	1	0	1	0
phage_T4	CpG	OT	2	74	1	3	1	3
phage_T4	CpG	OT	2	8	0	1	0	1
phage_Xp12	CHH	OB	1	1	1	0	1	0
phage_Xp12	CHH	OB	1	10	1	0	1	0
phage_Xp12	CHH	OB	1	11	1	0	1	0
phage_Xp12	CHH	OB	1	15	1	0	1	0
phage_Xp12	CHH	OB	1	18	1	1	1	1
phage_Xp12	CHH	OB	1	19	2	0	2	0
phage_Xp12	CHH	OB	1	20	1	0	1	0
phage_Xp12	CHH	OB	1	21	1	1	1	1
phage_Xp12	CHH	OB	1	22	1	0	1	0
phage_Xp12	CHH	OB	1	24	1	0	1	0
phage_Xp12	CHH	OB	1	25	2	0	2	0
phage_Xp12	CHH	OB	1	27	1	0	1	0
phage_Xp12	CHH	OB	1	28	1	0	1	0
phage_Xp12	CHH	OB	1	29	0	1	0	1
phage_Xp12	CHH	OB	1	30	1	0	1	0
phage_Xp12	CHH	OB	1	31	0	1	0	1
phage_Xp12	CHH	OB	1	33	1	0	1	0
phage_Xp12	CHH	OB	1	34	1	1	1	1
phage_Xp12	CHH	OB	1	35	1	0	1	0
phage_Xp12	CHH	OB	1	36	3	0	3	0
phage_Xp12	CHH	OB	1	37	1	0	1	0
phage_Xp12	CHH	OB	1	39	2	0	2	0
phage_Xp12	CHH	OB	1	4	1	0	1	0
phage_Xp12	CHH	OB	1	40	1	0	1	0
phage_Xp12	CHH	OB	1	42	2	0	2	0
phage_Xp12	CHH	OB	1	43	0	1	0	1
phage_Xp12	CHH	OB	1	48	1	0	1	0
phage_Xp12	CHH	OB	1	49	1	0	1	0
phage_Xp12	CHH	OB	1	5	1	0	1	0
phage_Xp12	CHH	OB	1	50	0	1	0	1
phage_Xp12	CHH	OB	1	7	1	0	1	0
phage_Xp12	CHH	OB	1	9	1	0	1	0
phage_Xp12	CHH	OB	2	10	1	0	1	0
phage_Xp12	CHH	OB	2	11	1	1	1	1
phage_Xp12	CHH	OB	2	12	0	3	0	3
phage_Xp12	CHH	OB	2	14	1	1	1	1
phage_Xp12	CHH	OB	2	15	1	2	1	2
phage_Xp12	CHH	OB	2	16	1	0	1	0
phage_Xp12	CHH	OB	2	17	1	0	1	0
phage_Xp12	CHH	OB	2	18	1	2	1	2
phage_Xp12	CHH	OB	2	21	1	1	1	1
phage_Xp12	CHH	OB	2	22	0	1	0	1
phage_Xp12	CHH	OB	2	23	1	0	1	0
phage_Xp12	CHH	OB	2	24	1	1	1	1
phage_Xp12	CHH	OB	2	25	1	0	1	0
phage_Xp12	CHH	OB	2	26	0	2	0	2
phage_Xp12	CHH	OB	2	27	3	0	3	0
phage_Xp12	CHH	OB	2	29	1	1	1	1
phage_Xp12	CHH	OB	2	30	2	2	2	2
phage_Xp12	CHH	OB	2	31	1	1	1	1
phage_Xp12	CHH	OB	2	32	0	2	0	2
phage_Xp12	CHH	OB	2	33	2	1	2	1
phage_Xp12	CHH	OB	2	34	1	0	1	0
phage_Xp12	CHH	OB	2	36	3	1	3	1
phage_Xp12	CHH	OB	2	37	1	0	1	0
phage_Xp12	CHH	OB	2	38	0	1	0	1
phage_Xp12	CHH	OB	2	39	3	2	3	2
phage_Xp12	CHH	OB	2	40	4	1	4	1
phage_Xp12	CHH	OB	2	41	1	1	1	1
phage_Xp12	CHH	OB	2	42	1	2	1	2
phage_Xp12	CHH	OB	2	43	1	0	1	0
phage_Xp12	CHH	OB	2	45	0	2	0	2
phage_Xp12	CHH	OB	2	46	2	0	2	0
phage_Xp12	CHH	OB	2	47	0	1	0	1
phage_Xp12	CHH	OB	2	48	0	1	0	1
phage_Xp12	CHH	OB	2	5	0	1	0	1
phage_Xp12	CHH	OB	2	54	0	1	0	1
phage_Xp12	CHH	OB	2	55	1	0	1	0
phage_Xp12	CHH	OB	2	57	0	1	0	1
phage_Xp12	CHH	OB	2	6	1	0	1	0
phage_Xp12	CHH	OB	2	60	0	1	0	1
phage_Xp12	CHH	OB	2	63	0	1	0	1
phage_Xp12	CHH	OB	2	64	1	0	1	0
phage_Xp12	CHH	OB	2	69	0	1	0	1
phage_Xp12	CHH	OB	2	7	1	0	1	0
phage_Xp12	CHH	OB	2	70	1	0	1	0
phage_Xp12	CHH	OB	2	71	1	0	1	0
phage_Xp12	CHH	OB	2	8	0	2	0	2
phage_Xp12	CHH	OB	2	9	2	1	2	1
phage_Xp12	CHH	OT	1	12	1	0	1	0
phage_Xp12	CHH	OT	1	23	1	0	1	0
phage_Xp12	CHH	OT	1	28	0	1	0	1
phage_Xp12	CHH	OT	1	29	1	0	1	0
phage_Xp12	CHH	OT	1	39	1	0	1	0
phage_Xp12	CHH	OT	1	40	0	1	0	1
phage_Xp12	CHH	OT	1	43	1	0	1	0
phage_Xp12	CHH	OT	1	47	1	0	1	0
phage_Xp12	CHH	OT	1	48	0	1	0	1
phage_Xp12	CHH	OT	1	49	1	0	1	0
phage_Xp12	CHH	OT	1	55	0	1	0	1
phage_Xp12	CHH	OT	2	11	1	0	1	0
phage_Xp12	CHH	OT	2	22	1	0	1	0
phage_Xp12	CHH	OT	2	27	0	1	0	1
phage_Xp12	CHH	OT	2	28	1	0	1	0
phage_Xp12	CHH	OT	2	39	1	0	1	0
phage_Xp12	CHH	OT	2	40	0	1	0	1
phage_Xp12	CHH	OT	2	43	1	0	1	0
phage_Xp12	CHH	OT	2	47	1	0	1	0
phage_Xp12	CHH	OT	2	48	0	1	0	1
phage_Xp12	CHH	OT	2	49	1	0	1	0
phage_Xp12	CHH	OT	2	55	0	1	0	1
phage_Xp12	CHG	OB	1	12	1	0	1	0
phage_Xp12	CHG	OB	1	16	1	0	1	0
phage_Xp12	CHG	OB	2	12	1	0	1	0
phage_Xp12	CHG	OB	2	16	1	0	1	0
phage_Xp12	CHG	OT	1	24	1	0	1	0
phage_Xp12	CHG	OT	1	3	1	0	1	0
phage_Xp12	CHG	OT	1	31	0	1	0	1
phage_Xp12	CHG	OT	1	54	1	0	1	0
phage_Xp12	CHG	OT	2	2	1	0	1	0
phage_Xp12	CHG	OT	2	23	1	0	1	0
phage_Xp12	CHG	OT	2	31	0	1	0	1
phage_Xp12	CHG	OT	2	53	1	0	1	0
phage_Xp12	CpG	OB	1	12	0	1	0	1
phage_Xp12	CpG	OB	1	14	1	0	1	0
phage_Xp12	CpG	OB	1	15	1	0	1	0
phage_Xp12	CpG	OB	1	16	1	0	1	0
phage_Xp12	CpG	OB	1	25	0	1	0	1
phage_Xp12	CpG	OB	1	28	1	0	1	0
phage_Xp12	CpG	OB	1	30	1	0	1	0
phage_Xp12	CpG	OB	1	33	0	1	0	1
phage_Xp12	CpG	OB	1	7	1	0	1	0
phage_Xp12	CpG	OB	2	15	1	0	1	0
phage_Xp12	CpG	OB	2	18	0	1	0	1
phage_Xp12	CpG	OB	2	19	1	0	1	0
phage_Xp12	CpG	OB	2	2	0	1	0	1
phage_Xp12	CpG	OB	2	20	1	0	1	0
phage_Xp12	CpG	OB	2	21	2	0	2	0
phage_Xp12	CpG	OB	2	25	0	2	0	2
phage_Xp12	CpG	OB	2	27	0	1	0	1
phage_Xp12	CpG	OB	2	3	1	0	1	0
phage_Xp12	CpG	OB	2	33	0	2	0	2
phage_Xp12	CpG	OB	2	46	0	1	0	1
phage_Xp12	CpG	OB	2	49	1	0	1	0
phage_Xp12	CpG	OB	2	51	0	1	0	1
phage_Xp12	CpG	OB	2	7	1	0	1	0
phage_Xp12	CpG	OT	1	20	1	0	1	0
phage_Xp12	CpG	OT	1	32	1	0	1	0
phage_Xp12	CpG	OT	1	37	1	0	1	0
phage_Xp12	CpG	OT	1	41	0	1	0	1
phage_Xp12	CpG	OT	1	44	1	0	1	0
phage_Xp12	CpG	OT	1	47	0	1	0	1
phage_Xp12	CpG	OT	1	50	1	0	1	0
phage_Xp12	CpG	OT	1	8	1	0	1	0
phage_Xp12	CpG	OT	2	19	1	0	1	0
phage_Xp12	CpG	OT	2	31	1	0	1	0
phage_Xp12	CpG	OT	2	37	1	0	1	0
phage_Xp12	CpG	OT	2	40	0	1	0	1
phage_Xp12	CpG	OT	2	43	1	0	1	0
phage_Xp12	CpG	OT	2	46	0	1	0	1
phage_Xp12	CpG	OT	2	49	1	0	1	0
phage_Xp12	CpG	OT	2	7	1	0	1	0
